date,sector,symbol,name,portfolio_status,sector_rank,sector_count,sector_confidence,sector_confidence_note,evidence_warning,final_score,quantitative_score,scoring_model_version,active_axis_weight_pct,data_completeness_count,data_completeness_total,data_completeness_pct,data_completeness_label,news_score,news_label,news_note,trend_score,valuation_score,profitability_score,liquidity_score,income_score,quality_score,quality_metric_count,quality_metric_total,quality_completeness_pct,quarterly_fiscal_period,quarterly_fiscal_end_date,quarterly_available_date,quarterly_date_basis,quarterly_age_days,quarterly_debt_to_equity,quarterly_roe,quarterly_current_ratio,quarterly_revenue_growth,quarterly_net_profit_growth,quarterly_quality_note,volatility_daily_pct,volatility_annualized_pct,volatility_observations,volatility_window,volatility_score,volatility_label,daily_return_pct,period_return_pct,distance_from_52w_high_pct,distance_from_52w_low_pct,market_cap,weekly_avg_volume,price_to_earnings,price_to_book,peg_ratio,eps,net_income_margin,dividend_yield,trend_label,key_reason
2026-07-28,TEXTILE COMPOSITE,ANTM,AN Textile Mills Limited,,10,25,high,25 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,51.76,51.76,v3_quarterly_quality,90,0,6,0,low,,,,69.79,50,50,36.11,50,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-3.43,6.54,18.54,169.1,540.96M,8.7K,,,,,,,strong_up,limited data 0/6; 6.54% period return
2026-07-28,TEXTILE COMPOSITE,BHAT,Bhanero Textile Mills Limited,,14,25,high,25 scored members; high peer-count confidence,volatility history insufficient,48.67,48.67,v3_quarterly_quality,100,6,6,100,complete,,,,58.33,41.97,56.25,19.44,62.5,37.33,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,105.72,0.84,1.51,-1.92,-148.66,,,,7,30,,unknown,2.01,0,28.97,11.06,2.45B,10.8,26.8,0.23,3.78,30.09,0.28,0,flat,0% period return; PE 26.8; EPS 30.09; margin 0.28%
2026-07-28,TEXTILE COMPOSITE,BTL,Blessed Textiles Limited,,25,25,high,25 scored members; high peer-count confidence,volatility history insufficient,33.88,33.88,v3_quarterly_quality,100,5,6,83.33,partial,,,,36.46,35.42,9.38,27.78,62.5,24,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,173.28,-2.96,1.23,-6.22,-50.65,,,,7,30,,unknown,-4.72,-6.2,65.83,246.45,6.13B,27.6,-26.71,0.81,,-35.67,-0.77,0,strong_down,weak quality 24 (5/5); -6.2% period return; PE -26.71; EPS -35.67
2026-07-28,TEXTILE COMPOSITE,CRTM,The Crescent Textile Mills Limited,,19,25,high,25 scored members; high peer-count confidence,volatility history insufficient,45.17,45.17,v3_quarterly_quality,100,6,6,100,complete,,,,58.33,32.21,31.25,70.83,62.5,25.33,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,77.18,1.05,0.8,-2.84,-109.63,,,,7,30,,unknown,-1.35,-6.54,29.06,350.42,7.48B,9.32K,57.17,0.59,-7.66,1.31,0.69,0,strong_down,weak quality 25.33 (5/5); -6.54% period return; PE 57.17; EPS 1.31
2026-07-28,TEXTILE COMPOSITE,FASM,Faisal Spinning Mills Limited,,24,25,high,25 scored members; high peer-count confidence,volatility history insufficient,38.93,38.93,v3_quarterly_quality,100,6,6,100,complete,,,,32.29,62.5,3.12,34.72,62.5,18.67,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,178.53,-4.75,1.17,-3.9,-52.6,,,,7,30,,unknown,1.56,-10.13,44.5,23.98,2.98B,1.08K,-5.63,0.28,-1.47,-52.85,-1.19,0,strong_down,weak quality 18.67 (5/5); -10.13% period return; PE -5.63; EPS -52.85
2026-07-28,TEXTILE COMPOSITE,FML,Feroze1888 Mills Limited,,22,25,high,25 scored members; high peer-count confidence,volatility history insufficient,40.04,40.04,v3_quarterly_quality,100,6,6,100,complete,,,,35.42,25,21.88,66.67,62.5,49.33,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,100.3,0.54,1.05,6.62,53.33,,,,7,30,,unknown,-0.06,-6.76,58.76,59.09,21.64B,81.74K,117.63,0.64,-24.85,0.46,0.27,0,strong_down,-6.76% period return; PE 117.63; EPS 0.46; margin 0.27%
2026-07-28,TEXTILE COMPOSITE,FZCM,Fazal Cloth Mills Limited,,21,25,high,25 scored members; high peer-count confidence,volatility history insufficient,43.54,43.54,v3_quarterly_quality,100,6,6,100,complete,,,,50,35.9,31.25,45.83,62.5,37.33,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,101.25,0.19,1.42,-1.62,-95.68,,,,7,30,,unknown,1.32,-0.15,37.33,34.63,7.49B,1.52K,82.78,0.15,39.04,3.02,0.1,0,flat,-0.15% period return; PE 82.78; EPS 3.02; margin 0.1%
2026-07-28,TEXTILE COMPOSITE,GATM,Gul Ahmed Textile Mills Limited,,13,25,high,25 scored members; high peer-count confidence,volatility history insufficient,49.41,49.41,v3_quarterly_quality,100,6,6,100,complete,,,,55.21,38.58,40.62,81.94,62.5,26.67,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,152.96,3.87,1.1,-7.54,-59.01,,,,7,30,,unknown,1.27,0.63,49.69,64.79,20.12B,382.08K,10.01,0.39,0.82,2.72,1.18,0,flat,weak quality 26.67 (5/5); 0.63% period return; PE 10.01; EPS 2.72
2026-07-28,TEXTILE COMPOSITE,GFIL,Ghazi Fabrics International Limited,,9,25,high,25 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,52.04,52.04,v3_quarterly_quality,90,0,6,0,low,,,,68.75,50,50,40.28,50,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-1.1,-0.62,14.89,175.86,999.3M,17.55K,,,,,,,flat,limited data 0/6; -0.62% period return
2026-07-28,TEXTILE COMPOSITE,HAEL,Hala Enterprises Limited,,12,25,high,25 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,50.29,50.29,v3_quarterly_quality,90,0,6,0,low,,,,57.29,50,50,41.67,50,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-1.23,-0.14,35.57,87.79,363.9M,67.9K,,,,,,,flat,limited data 0/6; -0.14% period return
2026-07-28,TEXTILE COMPOSITE,HAFL,Hafiz Limited,,17,25,high,25 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,47.07,47.07,v3_quarterly_quality,90,0,6,0,low,,,,58.33,50,50,11.11,50,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,0.02,-1.95,28.44,72.83,588.14M,148.4,,,,,,,down,limited data 0/6; -1.95% period return
2026-07-28,TEXTILE COMPOSITE,ILP,Interloop Limited,,3,25,high,25 scored members; high peer-count confidence,volatility history insufficient,71.16,71.16,v3_quarterly_quality,100,6,6,100,complete,,,,78.12,37.53,78.12,88.89,93.75,68,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,146.2,20.56,1.18,3.9,125.56,,,,7,30,,unknown,1.62,4.02,6.09,54.54,146B,637.01K,12.55,2.4,0.2,8.3,6.45,2.88,up,4.02% period return; PE 12.55; EPS 8.3; margin 6.45%
2026-07-28,TEXTILE COMPOSITE,KHYT,Khyber Textile Mills Limited,,20,25,high,25 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,44.02,44.02,v3_quarterly_quality,90,0,6,0,low,,,,35.42,50,50,18.06,50,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-6.18,-9.14,34.57,76.68,2.45B,170.2,,,,,,,strong_down,limited data 0/6; -9.14% period return
2026-07-28,TEXTILE COMPOSITE,KTML,Kohinoor Textile Mills Limited,,6,25,high,25 scored members; high peer-count confidence,volatility history insufficient,64.5,64.5,v3_quarterly_quality,100,6,6,100,complete,,,,21.88,57.55,78.12,84.72,75,77.33,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,52.83,13.19,1.69,4.85,-33.09,,,,7,30,,unknown,-2.18,-1.15,559.17,24.99,62.3B,263.64K,5.83,0.77,0.19,7.94,8.01,0.86,down,strong quality 77.33 (5/5); -1.15% period return; PE 5.83; EPS 7.94
2026-07-28,TEXTILE COMPOSITE,MEHT,Mehmood Textile Mills Limited,,5,25,high,25 scored members; high peer-count confidence,volatility history insufficient,66.4,66.4,v3_quarterly_quality,100,6,6,100,complete,,,,42.71,83.97,71.88,65.28,62.5,56,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,160.41,6.32,1.1,5.88,87.89,,,,7,30,,unknown,2.37,0.63,97.68,9.32,5.9B,7.7K,4.95,0.31,0.12,39.74,1.87,0,flat,0.63% period return; PE 4.95; EPS 39.74; margin 1.87%
2026-07-28,TEXTILE COMPOSITE,NML,Nishat Mills Limited,,2,25,high,25 scored members; high peer-count confidence,volatility history insufficient,72.77,72.77,v3_quarterly_quality,100,6,6,100,complete,,,,52.08,61.83,84.38,93.06,81.25,70.67,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,55,7.3,1.43,-2.23,892.57,,,,7,30,,unknown,1.45,3.81,39,24.94,52.72B,2.96M,4.49,0.31,1.52,33.41,5.75,1.33,up,strong quality 70.67 (5/5); 3.81% period return; PE 4.49; EPS 33.41
2026-07-28,TEXTILE COMPOSITE,REDCO,Redco Textiles Limited,,18,25,high,25 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,46.32,46.32,v3_quarterly_quality,90,0,6,0,low,,,,42.71,50,50,27.78,50,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-7.33,-3.07,32.11,105.23,1.51B,7.11K,,,,,,,down,limited data 0/6; -3.07% period return
2026-07-28,TEXTILE COMPOSITE,REWM,Reliance Weaving Mills Limited,,11,25,high,25 scored members; high peer-count confidence,volatility history insufficient,50.83,50.83,v3_quarterly_quality,100,0,6,0,low,,,,59.38,50,50,55.56,50,38.67,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,223.18,6.29,0.96,-2.78,265.93,,,,7,30,,unknown,-2.95,7,36.82,85.76,5.5B,5.69K,,,,,,,strong_up,limited data 0/6; 7% period return
2026-07-28,TEXTILE COMPOSITE,SAPT,Sapphire Textile Mills Limited,,4,25,high,25 scored members; high peer-count confidence,volatility history insufficient,71.13,71.13,v3_quarterly_quality,100,6,6,100,complete,,,,55.21,74.24,93.75,45.83,68.75,72,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,68.79,12.17,1.77,-1.42,2.65,,,,7,30,,unknown,0.27,-1.34,9.55,25.94,31.8B,45,3.79,0.39,0.25,387.04,5.77,0.68,down,strong quality 72 (5/5); -1.34% period return; PE 3.79; EPS 387.04
2026-07-28,TEXTILE COMPOSITE,STML,Shams Textile Mills Limited,,23,25,high,25 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,39.89,39.89,v3_quarterly_quality,90,6,6,100,complete,,,,35.42,47.35,6.25,50,62.5,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-3.37,-11.9,37.33,124.78,442.8M,43.61K,-7.33,0.58,0.56,-6.99,-1.76,0,strong_down,-11.9% period return; PE -7.33; EPS -6.99; margin -1.76%
2026-07-28,TEXTILE COMPOSITE,SURC,Suraj Cotton Mills Limited,,1,25,high,25 scored members; high peer-count confidence,volatility history insufficient,74.93,74.93,v3_quarterly_quality,100,6,6,100,complete,,,,76.04,54.91,75,65.28,100,82.67,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,28.8,10,2.08,0.87,65.39,,,,7,30,,unknown,2.23,0.74,10.48,56.84,6.74B,17.83K,4.73,0.46,0.79,29.17,5.06,3.62,flat,strong quality 82.67 (5/5); 0.74% period return; PE 4.73; EPS 29.17
2026-07-28,TEXTILE COMPOSITE,TOWL,Towellers Limited,,15,25,high,25 scored members; high peer-count confidence,volatility history insufficient,48.07,48.07,v3_quarterly_quality,100,0,6,0,low,,,,33.33,50,50,43.06,50,62.67,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,9.35,1.52,2.02,-1.51,-79.73,,,,7,30,,unknown,-1.38,-0.19,59.08,33.17,2.09B,3.62K,,,,,,,flat,limited data 0/6; -0.19% period return
2026-07-28,TEXTILE COMPOSITE,ZAHID,Zahidjee Textile Mills Limited,,16,25,high,25 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,47.51,47.51,v3_quarterly_quality,90,6,6,100,complete,,,,26.04,36.79,59.38,52.78,62.5,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-4.8,-10.25,78.44,132.98,14.58B,113.42K,9.6,0.67,0.73,7.93,3.96,0,strong_down,-10.25% period return; PE 9.6; EPS 7.93; margin 3.96%
2026-07-28,TEXTILE SPINNING,ARCTM,Arctic Textile Mills Limited,,20,24,high,24 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,46.76,46.76,v3_quarterly_quality,90,0,6,0,low,,,,35.87,50,50,42.03,50,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-4.96,-6,30.28,49.38,475.08M,33.8K,,,,,,,strong_down,limited data 0/6; -6% period return
2026-07-28,TEXTILE SPINNING,ASTM,Asim Textile Mills Limited,,9,24,high,24 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,52.88,52.88,v3_quarterly_quality,90,0,6,0,low,,,,70.65,50,50,44.93,50,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,0,19.03,45.42,140.33,437.7M,126.55K,,,,,,,strong_up,limited data 0/6; 19.03% period return
2026-07-28,TEXTILE SPINNING,AWTX,Allawasaya Tex. & Finishing Mills Ltd,,14,24,high,24 scored members; high peer-count confidence,volatility history insufficient,50.4,50.4,v3_quarterly_quality,100,6,6,100,complete,,,,43.48,26.67,70,20.29,80,51.82,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,59.16,0.62,0.96,19.68,-102.79,,,,7,30,,unknown,-9.09,2.19,10,24.88,1.27B,0,161.26,1.01,-19.84,9.84,0.15,0,up,2.19% period return; PE 161.26; EPS 9.84; margin 0.15%
2026-07-28,TEXTILE SPINNING,CCM,Crescent Cotton Mills Limited,,4,24,high,24 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,64.03,64.03,v3_quarterly_quality,90,6,6,100,complete,,,,58.7,60,50,78.26,80,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-3.99,7.1,19.81,67.12,1.3B,88.61K,19.41,0.19,-0.94,2.96,-0.18,0,strong_up,7.1% period return; PE 19.41; EPS 2.96; margin -0.18%
2026-07-28,TEXTILE SPINNING,CFL,Crescent Fibres Limited,,12,24,high,24 scored members; high peer-count confidence,volatility history insufficient,51.04,51.04,v3_quarterly_quality,100,6,6,100,complete,,,,39.13,73.33,15,47.83,80,30.56,3,5,60,Mar-26,2026-03-31,2026-07-25,scraped_at,119,,-17.15,,-27.31,-21.19,,,,7,30,,unknown,-0.03,-0.92,61.11,29.38,724.58M,3.66K,-1.18,0.19,0.03,-49.59,-18.39,0,flat,-0.92% period return; PE -1.18; EPS -49.59; margin -18.39%
2026-07-28,TEXTILE SPINNING,DFSM,Dewan Farooque Spinning Mills Limited,,10,24,high,24 scored members; high peer-count confidence,volatility history insufficient,52.31,52.31,v3_quarterly_quality,100,0,6,0,low,,,,46.74,50,50,91.3,50,36.67,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,9.08,-0.87,0.08,-45.68,-77.89,,,,7,30,,unknown,-5.68,1.51,102.06,365.07,1.7B,3.32M,,,,,,,up,limited data 0/6; 1.51% period return
2026-07-28,TEXTILE SPINNING,DINT,Din Textile Mills Limited,,8,24,high,24 scored members; high peer-count confidence,volatility history insufficient,53.66,53.66,v3_quarterly_quality,100,6,6,100,complete,,,,65.22,50,40,47.83,80,25.91,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,271.86,-2.94,0.98,-24.92,-79.98,,,,7,30,,unknown,-0.14,7.32,31.69,76.26,3.82B,416.6,-18.63,0.55,-1.92,-3.91,-0.63,0,strong_up,weak quality 25.91 (5/5); 7.32% period return; PE -18.63; EPS -3.91
2026-07-28,TEXTILE SPINNING,DMC,D.M. Corporation Limited.,,19,24,high,24 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,47,47,v3_quarterly_quality,90,0,6,0,low,,,,40.22,50,50,37.68,50,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-8.43,-2.77,90.35,329.43,564.3M,314.4,,,,,,,down,limited data 0/6; -2.77% period return
2026-07-28,TEXTILE SPINNING,ELCM,Elahi Cotton Mills Limited,,23,24,high,24 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,43.53,43.53,v3_quarterly_quality,90,6,6,100,complete,,,,50,30,30,21.74,80,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,0.13,-3.31,50.45,84.09,296.75M,661.6,-9.45,4.38,0.14,-24.15,-3.34,0,down,-3.31% period return; PE -9.45; EPS -24.15; margin -3.34%
2026-07-28,TEXTILE SPINNING,ELSM,Ellcot Spinning Mills Limited,,3,24,high,24 scored members; high peer-count confidence,volatility history insufficient,67.02,67.02,v3_quarterly_quality,100,6,6,100,complete,,,,71.74,46.67,65,63.77,100,52.12,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,103.83,0.97,2.05,-3.1,-79.71,,,,7,30,,unknown,0.01,19.68,0,48.2,1.61B,12.16K,36.92,0.37,-30.28,3.97,0.28,2.73,strong_up,19.68% period return; PE 36.92; EPS 3.97; margin 0.28%
2026-07-28,TEXTILE SPINNING,GADT,Gadoon Textile Mills Limited,,5,24,high,24 scored members; high peer-count confidence,volatility history insufficient,62.76,62.76,v3_quarterly_quality,100,6,6,100,complete,,,,25,53.33,90,71.01,80,45.76,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,118.05,5.02,0.84,-1.91,-51.31,,,,7,30,,unknown,-2.64,-2.82,92.71,27.92,7.71B,5.26K,6.28,0.31,0.53,43.77,1.72,0,down,-2.82% period return; PE 6.28; EPS 43.77; margin 1.72%
2026-07-28,TEXTILE SPINNING,IDEAL,Ideal Dynamics Limited,,24,24,high,24 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,43.24,43.24,v3_quarterly_quality,90,0,6,0,low,,,,28.26,50,50,21.74,50,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-5.66,-22.63,107.03,168.95,420.21M,2.46K,,,,,,,strong_down,limited data 0/6; -22.63% period return
2026-07-28,TEXTILE SPINNING,IDRT,Idrees Textile Mills Limited,,17,24,high,24 scored members; high peer-count confidence,volatility history insufficient,47.79,47.79,v3_quarterly_quality,100,0,6,0,low,,,,54.35,50,50,40.58,50,30.76,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,141.8,-11.63,0.94,-15.52,-24.77,,,,7,30,,unknown,-1.3,4.22,79.16,96.89,754.41M,42.53K,,,,,,,up,limited data 0/6; 4.22% period return
2026-07-28,TEXTILE SPINNING,JATM,J.A. Textile Mills Limited,,21,24,high,24 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,46.03,46.03,v3_quarterly_quality,90,0,6,0,low,,,,40.22,50,50,28.99,50,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-8.32,-5.6,42.76,135.32,433.23M,16.83K,,,,,,,strong_down,limited data 0/6; -5.6% period return
2026-07-28,TEXTILE SPINNING,JDMT,Janana De Malucho Textile Mills Limited,,7,24,high,24 scored members; high peer-count confidence,volatility history insufficient,55.97,55.97,v3_quarterly_quality,100,0,6,0,low,,,,88.04,50,50,71.01,50,31.67,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,23.07,-7.06,0.25,-91.76,-59.42,,,,7,30,,unknown,2.93,9.29,13.5,156.54,1.07B,117.39K,,,,,,,strong_up,limited data 0/6; 9.29% period return
2026-07-28,TEXTILE SPINNING,KOHTM,Kohat Textile Mills Limited,,1,24,high,24 scored members; high peer-count confidence,volatility history insufficient,69.91,69.91,v3_quarterly_quality,100,6,6,100,complete,,,,50,43.33,90,85.51,90,70.3,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,79.38,6.55,1.05,-0.13,-1.27,,,,7,30,,unknown,-2.45,-4.88,63.06,221.97,2.68B,160.39K,8.68,0.55,0.22,14.85,3.65,1.55,down,strong quality 70.3 (5/5); -4.88% period return; PE 8.68; EPS 14.85
2026-07-28,TEXTILE SPINNING,MQTM,Maqbool Textile Mills Limited,,18,24,high,24 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,47.23,47.23,v3_quarterly_quality,90,6,6,100,complete,,,,35.87,53.33,10,57.97,80,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-4.97,-10.45,47.32,85.09,613.05M,262.59K,-0.42,1.93,0.01,-79.43,-17.35,0,strong_down,-10.45% period return; PE -0.42; EPS -79.43; margin -17.35%
2026-07-28,TEXTILE SPINNING,NATM,Nadeem Textile Mills Limited,,22,24,high,24 scored members; high peer-count confidence,volatility history insufficient,44.76,44.76,v3_quarterly_quality,100,6,6,100,complete,,,,61.96,50,5,30.43,80,29.24,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,100.02,-47.36,0.55,-64.62,0.97,,,,7,30,,unknown,10.6,0,9.14,10.6,1.81B,0,-1.59,0.83,0.05,-53.59,-51.27,0,flat,weak quality 29.24 (5/5); 0% period return; PE -1.59; EPS -53.59
2026-07-28,TEXTILE SPINNING,SERT,Service Industries Textiles Limited,,15,24,high,24 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,50.38,50.38,v3_quarterly_quality,90,0,6,0,low,,,,48.91,50,50,55.07,50,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,0.69,-20.83,71.38,157.17,679.73M,372.34K,,,,,,,strong_down,limited data 0/6; -20.83% period return
2026-07-28,TEXTILE SPINNING,SHCM,Shadman Cotton Mills Limited,,16,24,high,24 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,49.54,49.54,v3_quarterly_quality,90,0,6,0,low,,,,55.43,50,50,37.68,50,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,2.55,1.76,87.53,68.74,908.3M,20.24K,,,,,,,up,limited data 0/6; 1.76% period return
2026-07-28,TEXTILE SPINNING,SHDT,Shadab Textile Mills Limited,,6,24,high,24 scored members; high peer-count confidence,volatility history insufficient,57.11,57.11,v3_quarterly_quality,100,0,6,0,low,,,,56.52,50,50,75.36,50,85.91,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,37.62,14.29,1.3,3.24,53.85,,,,7,30,,unknown,1.59,-0.58,31.75,55.73,1.3B,73.63K,,,,,,,flat,limited data 0/6; strong quality 85.91 (5/5); -0.58% period return
2026-07-28,TEXTILE SPINNING,SNAI,Sana Industries Limited,,2,24,high,24 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,69.84,69.84,v3_quarterly_quality,90,6,6,100,complete,,,,63.04,56.67,85,62.32,80,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,2.44,0.94,17.38,49.6,746.69M,26.21K,5.71,1.05,-0.62,6.54,5.84,0,flat,0.94% period return; PE 5.71; EPS 6.54; margin 5.84%
2026-07-28,TEXTILE SPINNING,SZTM,Shahzad Textile Mills Limited,,11,24,high,24 scored members; high peer-count confidence,volatility history insufficient,51.84,51.84,v3_quarterly_quality,100,0,6,0,low,,,,34.78,50,50,53.62,50,87.58,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,36.66,8.34,1.19,7.01,345.59,,,,7,30,,unknown,-12.9,-11.61,43.24,146.78,1.6B,98.19K,,,,,,,strong_down,limited data 0/6; strong quality 87.58 (5/5); -11.61% period return
2026-07-28,TEXTILE SPINNING,TATM,Tata Textile Mills Limited,,13,24,high,24 scored members; high peer-count confidence,volatility history insufficient,50.51,50.51,v3_quarterly_quality,100,0,6,0,low,,,,35.87,50,50,62.32,50,63.94,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,89.18,2.38,1.31,-11.32,-4.28,,,,7,30,,unknown,-3.4,2.06,116.93,60.22,7.36B,17.98K,,,,,,,up,limited data 0/6; 2.06% period return
2026-07-28,TEXTILE WEAVING,ASHT,Ashfaq Textile Mills Limited,,2,4,low,4 scored members; low peer-count confidence,quarterly quality unavailable; volatility history insufficient; small sector peer group,46.6,46.6,v3_quarterly_quality,90,0,6,0,low,,,,33.33,50,50,44.44,50,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-15.96,0.06,118.61,134.75,1.49B,6.68K,,,,,,,flat,limited data 0/6; 0.06% period return
2026-07-28,TEXTILE WEAVING,ICCI,ICC Industries Limited,,3,4,low,4 scored members; low peer-count confidence,quarterly quality unavailable; volatility history insufficient; small sector peer group,46.6,46.6,v3_quarterly_quality,90,0,6,0,low,,,,33.33,50,50,44.44,50,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-4.22,6.9,31.4,58.3,408.92M,81.99K,,,,,,,strong_up,limited data 0/6; 6.9% period return
2026-07-28,TEXTILE WEAVING,STJT,Shahtaj Textile Limited,,1,4,low,4 scored members; low peer-count confidence,quarterly quality unavailable; volatility history insufficient; small sector peer group,78.55,78.55,v3_quarterly_quality,90,6,6,100,complete,,,,91.67,50,100,44.44,100,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-2.27,7.77,6.97,116.36,1.46B,693.2,5.46,0.59,0.49,27.72,4.42,3.63,strong_up,7.77% period return; PE 5.46; EPS 27.72; margin 4.42%
2026-07-28,TEXTILE WEAVING,ZTL,Zephyr Textiles Limited,,4,4,low,4 scored members; low peer-count confidence,quarterly quality unavailable; volatility history insufficient; small sector peer group,29.48,29.48,v3_quarterly_quality,90,6,6,100,complete,,,,41.67,50,0,77.78,0,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-3.97,-7.13,31.4,91.08,1.11B,160.74K,-22.77,0.44,3.04,-0.82,-0.65,0,strong_down,-7.13% period return; PE -22.77; EPS -0.82; margin -0.65%
2026-07-28,TRANSPORT,BLUEX,Blue-Ex Limited,,4,4,low,4 scored members; low peer-count confidence,quarterly quality unavailable; volatility history insufficient; small sector peer group,42.44,42.44,v3_quarterly_quality,90,0,6,0,low,,,,8.33,50,50,44.44,50,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-2.6,-4.17,1035.53,45.31,2.02B,2.68M,,,,,,,down,limited data 0/6; -4.17% period return
2026-07-28,TRANSPORT,PIBTL,Pakistan International Bulk Terminal,,1,4,low,4 scored members; low peer-count confidence,volatility history insufficient; small sector peer group,77.75,77.75,v3_quarterly_quality,100,6,6,100,complete,,,,75,50,100,100,100,40,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,36.51,12.14,0.89,47.84,859.81,,,,7,30,,unknown,-0.71,1.39,37.3,79.31,29.88B,9.62M,14.19,1.7,7.89,1.18,14.81,0,up,1.39% period return; PE 14.19; EPS 1.18; margin 14.81%
2026-07-28,TRANSPORT,PICT,Pakistan International Container,,2,4,low,4 scored members; low peer-count confidence,quarterly quality unavailable; volatility history insufficient; small sector peer group,52.47,52.47,v3_quarterly_quality,90,6,6,100,complete,,,,83.33,50,0,22.22,100,,0,5,0,,,,,,,,,,,,,,7,30,,unknown,-2.5,9.8,8.95,138.69,6.16B,2.42M,-48.09,4.55,2.36,-1.17,-1281.2,0,strong_up,9.8% period return; PE -48.09; EPS -1.17; margin -1281.2%
2026-07-28,TRANSPORT,SLGL,Secure Logistics-Trax Group Limited,,3,4,low,4 scored members; low peer-count confidence,volatility history insufficient; small sector peer group,46.83,46.83,v3_quarterly_quality,100,0,6,0,low,,,,33.33,50,50,33.33,50,60,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,119,6.05,13.16,1.26,28.38,8.9,,,,7,30,,unknown,-1.24,-2.51,66.67,22.31,6.71B,1.26M,,,,,,,down,limited data 0/6; -2.51% period return
